"station","date","time","wind_mph","vis_mi","weather","sky_cond","air_temp_F","dewpoint_F","air_temp_max_6h_F","air_temp_min_6h_F","rel_hum_perc","wind_chill_F","heat_indx_F","pres_alt_in","pres_sea_mb","precip_1hr_in","precip_3h_in","precip_6h_in","download_date","datetime"
"KLEB","2021-07-02","14:53","NE 7","1.50","Rain Fog/Mist","FEW003 BKN023 OVC029","61","57","","","87%",NA,NA,"29.87","1010.9","0.24","","","2021-07-03","2021-07-02 14:53:00"
"KLEB","2021-07-02","15:53","NE 7","6.00","Light Rain","FEW005 SCT015 OVC032","61","56","","","84%",NA,NA,"29.86","1010.6","0.09","","","2021-07-03","2021-07-02 15:53:00"
"KLEB","2021-07-02","16:53","Calm","6.00","Light Rain","SCT031 OVC041","61","56","","","84%",NA,NA,"29.86","1010.5","","0.33","","2021-07-03","2021-07-02 16:53:00"
"KLEB","2021-07-02","17:53","N 3","5.00","Light Rain Fog/Mist","FEW002 BKN030 OVC041","61","57","","","87%",NA,NA,"29.86","1010.4","0.02","","","2021-07-03","2021-07-02 17:53:00"
"KLEB","2021-07-02","18:53","NE 3","4.00","Fog/Mist","FEW018 SCT029 OVC038","60","56","","","86%",NA,NA,"29.87","1010.8","0.02","","","2021-07-03","2021-07-02 18:53:00"
"KLEB","2021-07-02","19:53","Vrbl 5","8.00","Overcast","BKN018 OVC031","60","56","63","60","86%",NA,NA,"29.88","1011.1","","","0.37","2021-07-03","2021-07-02 19:53:00"
"KLEB","2021-07-02","20:53","E 3","5.00","Fog/Mist","OVC014","59","55","","","87%",NA,NA,"29.89","1011.7","0.01","","","2021-07-03","2021-07-02 20:53:00"
"KLEB","2021-07-02","21:53","NE 3","9.00","Light Rain","BKN016 BKN022 OVC027","59","55","","","87%",NA,NA,"29.90","1012.1","","","","2021-07-03","2021-07-02 21:53:00"
"KLEB","2021-07-02","22:53","Calm","7.00","Light Rain","OVC016","59","55","","","87%",NA,NA,"29.90","1011.9","0.01","0.02","","2021-07-03","2021-07-02 22:53:00"
"KLEB","2021-07-02","23:53","SE 5","10.00","Overcast","OVC015","58","53","","","84%",NA,NA,"29.90","1012.0","","","","2021-07-03","2021-07-02 23:53:00"
"KLEB","2021-07-03","00:53","Calm","5.00","Fog/Mist","BKN016 OVC023","58","54","","","87%",NA,NA,"29.91","1012.2","","","","2021-07-03","2021-07-03 00:53:00"
"KLEB","2021-07-03","01:53","Calm","10.00","Overcast","FEW001 SCT007 OVC024","58","54","60","58","87%",NA,NA,"29.90","1011.9","","","0.02","2021-07-03","2021-07-03 01:53:00"
"KLEB","2021-07-03","02:53","Calm","10.00","Overcast","OVC030","58","54","","","87%",NA,NA,"29.89","1011.7","","","","2021-07-04","2021-07-03 02:53:00"
"KLEB","2021-07-03","03:53","Calm","10.00","Overcast","BKN012 BKN019 OVC038","58","54","","","87%",NA,NA,"29.88","1011.2","","","","2021-07-04","2021-07-03 03:53:00"
"KLEB","2021-07-03","04:53","Calm","10.00","Overcast","OVC014","58","54","","","87%",NA,NA,"29.86","1010.5","","","","2021-07-04","2021-07-03 04:53:00"
"KLEB","2021-07-03","05:53","Calm","7.00","Overcast","FEW002 BKN008 OVC013","58","54","","","87%",NA,NA,"29.87","1010.9","","","","2021-07-04","2021-07-03 05:53:00"
"KLEB","2021-07-03","06:53","Calm","7.00","Fog/Mist","OVC015","58","54","","","87%",NA,NA,"29.87","1011.2","","","","2021-07-04","2021-07-03 06:53:00"
"KLEB","2021-07-03","07:53","N 5","2.00","Heavy Rain Fog/Mist","BKN008 OVC017","58","54","59","57","87%",NA,NA,"29.88","1011.5","0.09","","0.09","2021-07-04","2021-07-03 07:53:00"
"KLEB","2021-07-03","08:53","N 3","2.00","Rain Fog/Mist","SCT002 BKN010 OVC050","57","54","","","90%",NA,NA,"29.89","1011.6","0.16","","","2021-07-04","2021-07-03 08:53:00"
"KLEB","2021-07-03","09:53","NE 5","2.00","Light Rain Fog/Mist","FEW002 BKN008 OVC028","58","54","","","87%",NA,NA,"29.88","1011.4","0.10","","","2021-07-04","2021-07-03 09:53:00"
"KLEB","2021-07-03","10:53","NE 5","2.00","Light Rain Fog/Mist","FEW003 BKN031 OVC046","59","55","","","87%",NA,NA,"29.89","1011.7","0.07","0.33","","2021-07-04","2021-07-03 10:53:00"
"KLEB","2021-07-03","11:53","NE 3","2.00","Light Rain","SCT004 BKN010 OVC040","60","55","","","84%",NA,NA,"29.88","1011.6","0.04","","","2021-07-04","2021-07-03 11:53:00"
"KLEB","2021-07-03","12:53","NE 3","2.50","Light Rain","SCT006 BKN011 OVC055","60","55","","","84%",NA,NA,"29.87","1011.0","0.03","","","2021-07-04","2021-07-03 12:53:00"
"KLEB","2021-07-03","13:53","Vrbl 3","9.00","Light Rain","BKN015 OVC023","61","55","61","57","81%",NA,NA,"29.85","1010.3","0.01","","0.41","2021-07-04","2021-07-03 13:53:00"
"KLEB","2021-07-03","14:53","NW 5","10.00","Overcast","BKN025 OVC031","62","56","","","80%",NA,NA,"29.84","1010.0","","","","2021-07-04","2021-07-03 14:53:00"
"KLEB","2021-07-03","15:53","N 5","4.00","Light Rain","SCT003 OVC023","61","56","","","84%",NA,NA,"29.83","1009.7","0.04","","","2021-07-04","2021-07-03 15:53:00"
"KLEB","2021-07-03","16:53","NE 5","2.00","Light Rain Fog/Mist","FEW002 BKN014 OVC020","60","56","","","86%",NA,NA,"29.83","1009.6","0.05","0.09","","2021-07-04","2021-07-03 16:53:00"
"KLEB","2021-07-03","17:53","Calm","7.00","Light Rain","FEW007 BKN017 OVC027","60","55","","","84%",NA,NA,"29.82","1009.4","0.02","","","2021-07-04","2021-07-03 17:53:00"
"KLEB","2021-07-03","18:53","Calm","5.00","Fog/Mist","OVC018","60","55","","","84%",NA,NA,"29.83","1009.8","0.01","","","2021-07-04","2021-07-03 18:53:00"
"KLEB","2021-07-03","19:53","S 6","2.00","Light Rain Fog/Mist","FEW002 SCT010 OVC020","58","54","62","58","87%",NA,NA,"29.85","1010.3","0.05","","0.17","2021-07-04","2021-07-03 19:53:00"
"KLEB","2021-07-03","20:53","Calm","3.00","Rain Fog/Mist","OVC024","57","54","","","90%",NA,NA,"29.86","1010.8","0.15","","","2021-07-04","2021-07-03 20:53:00"
"KLEB","2021-07-03","21:53","Calm","6.00","Light Rain","OVC024","57","52","","","83%",NA,NA,"29.88","1011.3","0.11","","","2021-07-04","2021-07-03 21:53:00"
"KLEB","2021-07-03","22:53","Calm","5.00","Light Rain Fog/Mist","OVC029","57","53","","","87%",NA,NA,"29.87","1011.1","0.08","0.34","","2021-07-04","2021-07-03 22:53:00"
"KLEB","2021-07-03","23:53","Calm","6.00","Light Rain Fog/Mist","BKN004 OVC031","57","53","","","87%",NA,NA,"29.87","1011.1","0.05","","","2021-07-04","2021-07-03 23:53:00"
"KLEB","2021-07-04","00:53","Calm","10.00","Light Rain","SCT001 OVC040","57","53","","","87%",NA,NA,"29.87","1011.1","0.02","","","2021-07-04","2021-07-04 00:53:00"
"KLEB","2021-07-04","01:53","Calm","6.00","Light Rain Fog/Mist","FEW008 BKN060 OVC075","57","53","58","57","87%",NA,NA,"29.86","1010.6","0.03","","0.44","2021-07-04","2021-07-04 01:53:00"
"KLEB","2021-07-04","02:53","Calm","10.00","Light Rain","BKN029 BKN035 OVC043","56","52","","","87%",NA,NA,"29.85","1010.4","0.02","","","2021-07-05","2021-07-04 02:53:00"
"KLEB","2021-07-04","03:53","Calm","8.00","Light Rain","OVC028","56","53","","","90%",NA,NA,"29.84","1010.2","","","","2021-07-05","2021-07-04 03:53:00"
"KLEB","2021-07-04","04:53","Calm","10.00","Overcast","BKN002 OVC026","57","53","","","87%",NA,NA,"29.84","1009.9","0.01","","","2021-07-05","2021-07-04 04:53:00"
"KLEB","2021-07-04","05:53","Calm","10.00","Overcast","OVC024","57","53","","","87%",NA,NA,"29.85","1010.3","","","","2021-07-05","2021-07-04 05:53:00"
"KLEB","2021-07-04","06:53","Calm","3.00","Fog/Mist","BKN003 OVC019","57","53","","","87%",NA,NA,"29.86","1010.7","","","","2021-07-05","2021-07-04 06:53:00"
"KLEB","2021-07-04","07:53","Calm","3.00","Fog/Mist","BKN003 OVC019","58","53","58","56","84%",NA,NA,"29.87","1010.9","","","","2021-07-05","2021-07-04 07:53:00"
"KLEB","2021-07-04","08:53","NW 3","3.00","Fog/Mist","BKN003 BKN014 OVC019","60","53","","","78%",NA,NA,"29.87","1011.1","","","","2021-07-05","2021-07-04 08:53:00"
"KLEB","2021-07-04","09:53","NW 6","10.00","Overcast","SCT013 OVC021","60","54","","","80%",NA,NA,"29.88","1011.6","","","","2021-07-05","2021-07-04 09:53:00"
"KLEB","2021-07-04","10:53","Calm","10.00","Overcast","OVC015","62","54","","","75%",NA,NA,"29.90","1011.8","","","","2021-07-05","2021-07-04 10:53:00"
"KLEB","2021-07-04","11:53","NW 5","10.00","Overcast","BKN015 OVC023","64","55","","","73%",NA,NA,"29.90","1012.0","","","","2021-07-05","2021-07-04 11:53:00"
"KLEB","2021-07-04","12:53","N 5","10.00","Overcast","OVC024","67","55","","","66%",NA,NA,"29.90","1011.9","","","","2021-07-05","2021-07-04 12:53:00"
"KLEB","2021-07-04","13:53","N 6","10.00","Overcast","FEW023 BKN028 OVC090","70","56","70","58","61%",NA,NA,"29.89","1011.6","","","","2021-07-05","2021-07-04 13:53:00"
"KLEB","2021-07-04","14:53","N 6","10.00","Mostly Cloudy","BKN033","71","56","","","59%",NA,NA,"29.89","1011.6","","","","2021-07-05","2021-07-04 14:53:00"
"KLEB","2021-07-04","15:53","W 3","10.00","Mostly Cloudy","FEW029 BKN046","71","56","","","59%",NA,NA,"29.90","1011.8","","","","2021-07-05","2021-07-04 15:53:00"
"KLEB","2021-07-04","16:53","N 5","5.00","Light Rain","FEW032 BKN065 OVC090","72","58","","","61%",NA,NA,"29.91","1012.1","0.01","0.01","","2021-07-05","2021-07-04 16:53:00"
"KLEB","2021-07-04","17:53","N 7","10.00","Overcast","SCT034 BKN060 OVC090","70","61","","","73%",NA,NA,"29.93","1012.7","0.01","","","2021-07-05","2021-07-04 17:53:00"
"KLEB","2021-07-04","18:53","N 10","10.00","Overcast","FEW027 BKN060 OVC095","68","60","","","76%",NA,NA,"29.95","1013.6","","","","2021-07-05","2021-07-04 18:53:00"
"KLEB","2021-07-04","19:53","N 5","10.00","Overcast","BKN055 OVC075","66","60","74","65","81%",NA,NA,"29.97","1014.4","","","0.02","2021-07-05","2021-07-04 19:53:00"
"KLEB","2021-07-04","20:53","N 5","10.00","Overcast","SCT046 OVC060","65","59","","","81%",NA,NA,"29.98","1014.7","","","","2021-07-05","2021-07-04 20:53:00"
"KLEB","2021-07-04","21:53","Calm","10.00","Overcast","OVC050","63","59","","","87%",NA,NA,"30.00","1015.3","","","","2021-07-05","2021-07-04 21:53:00"
"KLEB","2021-07-04","22:53","Calm","10.00","Overcast","BKN036 OVC055","62","59","","","90%",NA,NA,"30.02","1015.9","","","","2021-07-05","2021-07-04 22:53:00"
"KLEB","2021-07-04","23:53","NE 6","9.00","Overcast","FEW003 BKN014 OVC043","62","58","","","86%",NA,NA,"30.03","1016.2","","","","2021-07-05","2021-07-04 23:53:00"
"KLEB","2021-07-05","00:53","NE 3","10.00","Overcast","OVC021","61","55","","","81%",NA,NA,"30.04","1016.5","","","","2021-07-05","2021-07-05 00:53:00"
"KLEB","2021-07-05","01:53","Calm","10.00","Overcast","OVC021","60","55","66","60","84%",NA,NA,"30.04","1016.6","","","","2021-07-05","2021-07-05 01:53:00"
"KLEB","2021-07-05","02:53","Calm","10.00","Overcast","OVC012","60","56","","","86%",NA,NA,"30.04","1016.7","","","","2021-07-06","2021-07-05 02:53:00"
"KLEB","2021-07-05","03:53","Calm","10.00","Overcast","OVC009","60","55","","","84%",NA,NA,"30.05","1016.7","","","","2021-07-06","2021-07-05 03:53:00"
"KLEB","2021-07-05","04:53","Calm","10.00","Overcast","BKN010 OVC014","59","55","","","87%",NA,NA,"30.05","1017.0","","","","2021-07-06","2021-07-05 04:53:00"
"KLEB","2021-07-05","05:53","S 6","10.00","Overcast","OVC006","60","55","","","84%",NA,NA,"30.07","1017.5","","","","2021-07-06","2021-07-05 05:53:00"
"KLEB","2021-07-05","06:53","Calm","10.00","Overcast","BKN016 OVC022","60","55","","","84%",NA,NA,"30.07","1017.8","","","","2021-07-06","2021-07-05 06:53:00"
"KLEB","2021-07-05","07:53","S 6","10.00","Overcast","OVC017","62","54","62","59","75%",NA,NA,"30.08","1018.1","","","","2021-07-06","2021-07-05 07:53:00"
"KLEB","2021-07-05","08:53","SW 7","10.00","Mostly Cloudy","BKN017","63","54","","","73%",NA,NA,"30.09","1018.3","","","","2021-07-06","2021-07-05 08:53:00"
"KLEB","2021-07-05","09:53","SW 7","10.00","Overcast","OVC013","65","55","","","70%",NA,NA,"30.09","1018.3","","","","2021-07-06","2021-07-05 09:53:00"
"KLEB","2021-07-05","10:53","SW 8","10.00","Mostly Cloudy","BKN015","67","56","","","68%",NA,NA,"30.09","1018.2","","","","2021-07-06","2021-07-05 10:53:00"
"KLEB","2021-07-05","11:53","Vrbl 7","10.00","Mostly Cloudy","FEW017 BKN055","70","58","","","66%",NA,NA,"30.08","1017.9","","","","2021-07-06","2021-07-05 11:53:00"
"KLEB","2021-07-05","12:53","S 7","10.00","Fair","CLR","74","58","","","57%",NA,NA,"30.06","1016.9","","","","2021-07-06","2021-07-05 12:53:00"
"KLEB","2021-07-05","13:53","S 8","10.00","Fair","CLR","77","58","77","62","52%",NA,"79","30.03","1016.1","","","","2021-07-06","2021-07-05 13:53:00"
"KLEB","2021-07-05","14:53","S 8","10.00","Fair","CLR","79","57","","","47%",NA,"80","30.01","1015.2","","","","2021-07-06","2021-07-05 14:53:00"
"KLEB","2021-07-05","15:53","Vrbl 7","10.00","Fair","CLR","80","58","","","47%",NA,"81","29.99","1014.6","","","","2021-07-06","2021-07-05 15:53:00"
"KLEB","2021-07-05","16:53","S 6","10.00","A Few Clouds","FEW043","80","58","","","47%",NA,"81","29.98","1014.2","","","","2021-07-06","2021-07-05 16:53:00"
"KLEB","2021-07-05","17:53","SW 12","10.00","Fair","CLR","79","59","","","50%",NA,"80","29.97","1014.0","","","","2021-07-06","2021-07-05 17:53:00"
"KLEB","2021-07-05","18:53","S 9","10.00","Fair","CLR","77","61","","","58%",NA,"79","29.98","1014.3","","","","2021-07-06","2021-07-05 18:53:00"
"KLEB","2021-07-05","19:53","S 10","10.00","Fair","CLR","74","61","80","74","64%",NA,NA,"29.98","1014.2","","","","2021-07-06","2021-07-05 19:53:00"
"KLEB","2021-07-05","20:53","S 9","10.00","Fair","CLR","72","62","","","71%",NA,NA,"29.98","1014.5","","","","2021-07-06","2021-07-05 20:53:00"
"KLEB","2021-07-05","21:53","S 9","10.00","Mostly Cloudy","BKN085 BKN120","71","62","","","73%",NA,NA,"29.98","1014.4","","","","2021-07-06","2021-07-05 21:53:00"
"KLEB","2021-07-05","22:53","S 7","10.00","Overcast","OVC065","70","63","","","79%",NA,NA,"29.98","1014.4","","","","2021-07-06","2021-07-05 22:53:00"
"KLEB","2021-07-05","23:53","S 7","10.00","Mostly Cloudy","FEW065 BKN100","69","63","","","81%",NA,NA,"29.96","1013.7","","","","2021-07-06","2021-07-05 23:53:00"
"KLEB","2021-07-06","00:53","Calm","10.00","Mostly Cloudy","BKN010","68","63","","","84%",NA,NA,"29.95","1013.3","","","","2021-07-06","2021-07-06 00:53:00"
"KLEB","2021-07-06","01:53","S 5","10.00","A Few Clouds","FEW009 FEW070","70","64","72","68","82%",NA,NA,"29.91","1011.9","","","","2021-07-06","2021-07-06 01:53:00"
"KLEB","2021-07-06","02:53","S 7","10.00","Mostly Cloudy","BKN009","70","65","","","84%",NA,NA,"29.90","1011.3","","","","2021-07-07","2021-07-06 02:53:00"
"KLEB","2021-07-06","03:53","S 6","10.00","Mostly Cloudy","BKN008","70","65","","","84%",NA,NA,"29.88","1010.7","","","","2021-07-07","2021-07-06 03:53:00"
"KLEB","2021-07-06","04:53","S 7","9.00","A Few Clouds","FEW008","69","64","","","84%",NA,NA,"29.89","1011.1","","","","2021-07-07","2021-07-06 04:53:00"
"KLEB","2021-07-06","05:53","S 14","6.00","Light Rain","SCT049 SCT070 OVC110","70","65","","","84%",NA,NA,"29.91","1011.8","0.02","","","2021-07-07","2021-07-06 05:53:00"
"KLEB","2021-07-06","06:53","S 7","8.00","Light Rain","FEW080 SCT110","70","65","","","84%",NA,NA,"29.88","1010.8","0.05","","","2021-07-07","2021-07-06 06:53:00"
"KLEB","2021-07-06","07:53","S 7","10.00","Overcast","FEW050 SCT090 OVC110","70","65","71","68","84%",NA,NA,"29.89","1011.1","","","0.07","2021-07-07","2021-07-06 07:53:00"
"KLEB","2021-07-06","08:53","S 13","10.00","Overcast","BKN070 OVC090","72","64","","","76%",NA,NA,"29.89","1011.3","","","","2021-07-07","2021-07-06 08:53:00"
"KLEB","2021-07-06","09:53","S 10","10.00","A Few Clouds","FEW120","73","66","","","79%",NA,NA,"29.88","1010.7","","","","2021-07-07","2021-07-06 09:53:00"
"KLEB","2021-07-06","10:53","SW 10","10.00","A Few Clouds","FEW042 FEW120","78","67","","","69%",NA,"80","29.87","1010.4","","","","2021-07-07","2021-07-06 10:53:00"
"KLEB","2021-07-06","11:53","S 9","10.00","Mostly Cloudy","SCT027 BKN033 BKN045","78","68","","","71%",NA,"80","29.86","1009.9","","","","2021-07-07","2021-07-06 11:53:00"
"KLEB","2021-07-06","12:53","S 13","10.00","Mostly Cloudy","BKN037 BKN043","81","69","","","67%",NA,"84","29.84","1009.3","","","","2021-07-07","2021-07-06 12:53:00"
"KLEB","2021-07-06","13:53","SW 7","9.00","Overcast","BKN044 OVC050","84","70","85","70","63%",NA,"88","29.83","1008.8","","","","2021-07-07","2021-07-06 13:53:00"
"KLEB","2021-07-06","14:53","W 9","7.00","A Few Clouds","FEW040","87","69","","","55%",NA,"91","29.82","1008.4","","","","2021-07-07","2021-07-06 14:53:00"
"KLEB","2021-07-06","15:53","NW 5","7.00","Mostly Cloudy","BKN041 BKN050","89","69","","","52%",NA,"94","29.81","1008.0","","","","2021-07-07","2021-07-06 15:53:00"
"KLEB","2021-07-06","16:53","SW 9","7.00","Fair","CLR","88","69","","","54%",NA,"93","29.80","1008.0","","","","2021-07-07","2021-07-06 16:53:00"
"KLEB","2021-07-06","17:53","W 9","7.00","Fair","CLR","88","68","","","52%",NA,"92","29.78","1007.0","","","","2021-07-07","2021-07-06 17:53:00"
"KLEB","2021-07-06","18:53","S 8","9.00","Partly Cloudy","SCT050","86","70","","","59%",NA,"91","29.78","1007.2","","","","2021-07-07","2021-07-06 18:53:00"
"KLEB","2021-07-06","19:53","S 9","9.00","Fair","CLR","83","70","89","83","65%",NA,"87","29.80","1007.8","","","","2021-07-07","2021-07-06 19:53:00"
"KLEB","2021-07-06","20:53","S 7","7.00","Fair","CLR","78","70","","","76%",NA,"80","29.83","1008.9","","","","2021-07-07","2021-07-06 20:53:00"
"KLEB","2021-07-06","21:53","S 3","9.00","Fair","CLR","76","70","","","82%",NA,"77","29.85","1009.5","","","","2021-07-07","2021-07-06 21:53:00"
"KLEB","2021-07-06","22:53","S 3","7.00","Fair","CLR","73","69","","","87%",NA,NA,"29.85","1009.8","","","","2021-07-07","2021-07-06 22:53:00"
"KLEB","2021-07-06","23:53","S 5","8.00","Fair","CLR","72","68","","","87%",NA,NA,"29.84","1009.4","","","","2021-07-07","2021-07-06 23:53:00"
"KLEB","2021-07-07","00:53","NE 6","6.00","Fog/Mist","CLR","70","66","","","87%",NA,NA,"29.84","1009.5","","","","2021-07-07","2021-07-07 00:53:00"
"KLEB","2021-07-07","01:53","S 5","4.00","Fog/Mist","CLR","69","65","83","69","87%",NA,NA,"29.86","1009.8","","","","2021-07-07","2021-07-07 01:53:00"
"KLEB","2021-07-07","02:53","Calm","3.00","Fog/Mist","CLR","67","64","","","91%",NA,NA,"29.88","1010.5","","","","2021-07-08","2021-07-07 02:53:00"
"KLEB","2021-07-07","03:53","Calm","3.00","Fog/Mist","CLR","67","63","","","87%",NA,NA,"29.89","1010.9","","","","2021-07-08","2021-07-07 03:53:00"
"KLEB","2021-07-07","04:53","Calm","0.50","Fog","OVC001","66","63","","","90%",NA,NA,"29.90","1011.1","","","","2021-07-08","2021-07-07 04:53:00"
"KLEB","2021-07-07","05:53","Calm","1.00","Fog/Mist","VV001","66","64","","","93%",NA,NA,"29.91","1011.6","","","","2021-07-08","2021-07-07 05:53:00"
"KLEB","2021-07-07","06:53","N 3","5.00","Fog/Mist","CLR","68","65","","","90%",NA,NA,"29.92","1011.9","","","","2021-07-08","2021-07-07 06:53:00"
"KLEB","2021-07-07","07:53","Calm","10.00","Fair","CLR","72","63","72","64","73%",NA,NA,"29.93","1012.1","","","","2021-07-08","2021-07-07 07:53:00"
"KLEB","2021-07-07","08:53","NW 5","10.00","Fair","CLR","76","63","","","64%",NA,"78","29.93","1012.4","","","","2021-07-08","2021-07-07 08:53:00"
"KLEB","2021-07-07","09:53","N 8","10.00","Fair","CLR","80","62","","","54%",NA,"81","29.94","1012.7","","","","2021-07-08","2021-07-07 09:53:00"
"KLEB","2021-07-07","10:53","Calm","10.00","Partly Cloudy","SCT065","81","63","","","54%",NA,"82","29.93","1012.4","","","","2021-07-08","2021-07-07 10:53:00"
"KLEB","2021-07-07","11:53","N 7","10.00","Mostly Cloudy","BKN037","81","63","","","54%",NA,"82","29.94","1012.8","","","","2021-07-08","2021-07-07 11:53:00"
"KLEB","2021-07-07","12:53","N 7","10.00","Mostly Cloudy","FEW039 BKN048 BKN090","81","62","","","53%",NA,"82","29.94","1012.7","","","","2021-07-08","2021-07-07 12:53:00"
"KLEB","2021-07-07","13:53","N 5","10.00","Overcast","BKN034 OVC065","79","61","82","72","54%",NA,"80","29.94","1012.8","","","","2021-07-08","2021-07-07 13:53:00"
"KLEB","2021-07-07","14:53","N 10","10.00","Mostly Cloudy","BKN050","78","62","","","58%",NA,"80","29.94","1012.9","","","","2021-07-08","2021-07-07 14:53:00"
"KLEB","2021-07-07","15:53","NE 10","10.00","Overcast","BKN047 OVC060","75","59","","","58%",NA,NA,"29.94","1013.0","","","","2021-07-08","2021-07-07 15:53:00"
"KLEB","2021-07-07","16:53","NE 10","10.00","Mostly Cloudy","BKN048 BKN060 BKN090","74","59","","","60%",NA,NA,"29.95","1013.1","","","","2021-07-08","2021-07-07 16:53:00"
"KLEB","2021-07-07","17:53","NE 12","10.00","Mostly Cloudy","BKN050 BKN060","72","57","","","59%",NA,NA,"29.96","1013.6","","","","2021-07-08","2021-07-07 17:53:00"
"KLEB","2021-07-07","18:53","N 7","10.00","Mostly Cloudy","BKN055 BKN080","71","57","","","61%",NA,NA,"29.97","1014.1","","","","2021-07-08","2021-07-07 18:53:00"
"KLEB","2021-07-07","19:53","N 5","10.00","Mostly Cloudy","BKN050 BKN080 BKN150","70","57","81","70","64%",NA,NA,"30.00","1015.0","","","","2021-07-08","2021-07-07 19:53:00"
"KLEB","2021-07-07","20:53","NE 6","10.00","A Few Clouds","FEW041","66","57","","","73%",NA,NA,"30.01","1015.2","","","","2021-07-08","2021-07-07 20:53:00"
"KLEB","2021-07-07","21:53","Calm","10.00","Fair","CLR","63","57","","","81%",NA,NA,"30.02","1015.5","","","","2021-07-08","2021-07-07 21:53:00"
"KLEB","2021-07-07","22:53","N 7","10.00","Fair","CLR","63","56","","","78%",NA,NA,"30.02","1015.5","","","","2021-07-08","2021-07-07 22:53:00"
"KLEB","2021-07-07","23:53","Calm","10.00","Fair","CLR","62","55","","","78%",NA,NA,"30.03","1015.9","","","","2021-07-08","2021-07-07 23:53:00"
"KLEB","2021-07-08","00:53","S 3","10.00","Overcast","BKN034 OVC042","62","56","","","80%",NA,NA,"30.04","1016.2","","","","2021-07-08","2021-07-08 00:53:00"
"KLEB","2021-07-08","01:53","Calm","10.00","A Few Clouds","FEW030","60","55","70","60","84%",NA,NA,"30.02","1015.7","","","","2021-07-08","2021-07-08 01:53:00"
"KLEB","2021-07-08","02:53","W 6","10.00","Overcast","OVC029","62","56","","","80%",NA,NA,"30.05","1016.8","","","","2021-07-09","2021-07-08 02:53:00"
"KLEB","2021-07-08","03:53","NE 8","2.50","Rain Fog/Mist","FEW008 BKN033 OVC070","61","57","","","87%",NA,NA,"30.05","1016.7","0.31","","","2021-07-09","2021-07-08 03:53:00"
"KLEB","2021-07-08","04:53","N 7","6.00","Light Rain Fog/Mist","FEW001 FEW033 OVC100","61","57","","","87%",NA,NA,"30.01","1015.4","0.13","0.44","","2021-07-09","2021-07-08 04:53:00"
"KLEB","2021-07-08","05:53","N 6","10.00","Overcast","FEW002 BKN007 OVC012","60","57","","","90%",NA,NA,"30.03","1016.3","0.01","","","2021-07-09","2021-07-08 05:53:00"
"KLEB","2021-07-08","06:53","Calm","10.00","Overcast","FEW002 OVC009","62","57","","","84%",NA,NA,"30.06","1017.0","","","","2021-07-09","2021-07-08 06:53:00"
"KLEB","2021-07-08","07:53","Calm","10.00","Overcast","OVC009","62","57","63","60","84%",NA,NA,"30.07","1017.6","","","0.45","2021-07-09","2021-07-08 07:53:00"
"KLEB","2021-07-08","08:53","Vrbl 3","10.00","Overcast","BKN029 OVC110","64","56","","","75%",NA,NA,"30.08","1017.9","","","","2021-07-09","2021-07-08 08:53:00"
"KLEB","2021-07-08","09:53","Calm","10.00","Light Rain","OVC031","63","54","","","73%",NA,NA,"30.09","1018.2","","","","2021-07-09","2021-07-08 09:53:00"
"KLEB","2021-07-08","10:53","Calm","10.00","Overcast","OVC029","63","55","","","76%",NA,NA,"30.10","1018.6","","","","2021-07-09","2021-07-08 10:53:00"
"KLEB","2021-07-08","11:53","SE 6","10.00","Overcast","OVC028","65","55","","","70%",NA,NA,"30.09","1018.3","","","","2021-07-09","2021-07-08 11:53:00"
"KLEB","2021-07-08","12:53","E 6","10.00","Light Rain","BKN033 OVC048","64","55","","","73%",NA,NA,"30.10","1018.6","","","","2021-07-09","2021-07-08 12:53:00"
"KLEB","2021-07-08","13:53","SE 5","10.00","Overcast","SCT019 BKN050 OVC080","64","56","65","62","75%",NA,NA,"30.09","1018.5","0.01","","0.01","2021-07-09","2021-07-08 13:53:00"
"KLEB","2021-07-08","14:53","Vrbl 3","10.00","Overcast","OVC018","65","56","","","73%",NA,NA,"30.08","1017.9","","","","2021-07-09","2021-07-08 14:53:00"
"KLEB","2021-07-08","15:53","E 3","5.00","Light Rain Fog/Mist","OVC017","64","58","","","81%",NA,NA,"30.06","1017.4","0.09","","","2021-07-09","2021-07-08 15:53:00"
"KLEB","2021-07-08","16:53","Calm","5.00","Light Rain","OVC015","64","58","","","81%",NA,NA,"30.06","1017.2","0.02","0.11","","2021-07-09","2021-07-08 16:53:00"
"KLEB","2021-07-08","17:53","Calm","5.00","Light Rain","OVC013","63","58","","","84%",NA,NA,"30.05","1017.0","0.02","","","2021-07-09","2021-07-08 17:53:00"
"KLEB","2021-07-08","18:53","SE 6","10.00","Light Rain","OVC017","62","56","","","80%",NA,NA,"30.05","1016.9","","","","2021-07-09","2021-07-08 18:53:00"
"KLEB","2021-07-08","19:53","Calm","5.00","Light Rain","OVC019","62","56","65","61","80%",NA,NA,"30.04","1016.8","0.01","","0.14","2021-07-09","2021-07-08 19:53:00"
"KLEB","2021-07-08","20:53","S 3","5.00","Overcast with Haze","OVC010","61","56","","","84%",NA,NA,"30.02","1016.1","","","","2021-07-09","2021-07-08 20:53:00"
"KLEB","2021-07-08","21:53","Vrbl 3","10.00","Overcast","OVC013","60","57","","","90%",NA,NA,"30.02","1016.1","0.07","","","2021-07-09","2021-07-08 21:53:00"
